Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,最高温度,最低温度,AQI,风向,降水量,天气
Multiple carriers,06-12,Delhi,Cochin,DEL → HYD → COK,07:05,22:30,15h 25m,1 stop,No info,9646,41℃,34℃,0,西北风3级,0.0,晴
Vistara,04-15,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216,39℃,29℃,0,西风1级,0.0,晴
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9315,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,03-27,Delhi,Cochin,DEL → BOM → COK,10:00,18:50,8h 50m,1 stop,No info,11667,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,13:00,01:35 07 Mar,12h 35m,1 stop,No info,15603,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,05-09,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 10 May,17h 5m,2 stops,No info,15129,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,06-06,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,12524,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,06-01,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 02 Jun,23h 45m,1 stop,In-flight meal not included,10262,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,18:15,19:00 28 May,24h 45m,1 stop,No info,16079,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-01,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 02 Jun,21h 35m,2 stops,No info,13292,37℃,26℃,0,西北风3级,3.07,晴雨
Air Asia,05-09,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,6751,38℃,27℃,0,西北风2级,0.0,晴
Air India,05-15,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,8669,41℃,32℃,0,西风3级,0.0,晴
IndiGo,03-03,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 04 Mar,8h 5m,1 stop,No info,14871,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,05-21,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,12898,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,03-01,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,36983,33℃,19℃,0,北风2级,0.0,晴
Jet Airways,06-03,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 04 Jun,27h,2 stops,No info,13292,38℃,29℃,0,西北风2级,0.0,晴多云
Air India,06-15,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,07:40 16 Jun,26h 25m,3 stops,No info,10493,40℃,32℃,0,西北风3级,0.0,多云
Air India,06-06,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 07 Jun,24h 50m,2 stops,No info,13381,39℃,30℃,0,北风2级,0.0,晴
Air India,05-21,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,07:40 22 May,25h 45m,2 stops,No info,11911,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,14848,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,06-12,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10h 30m,1 stop,No info,8266,41℃,34℃,0,西北风3级,0.0,晴
Air India,05-18,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 19 May,26h,2 stops,No info,12392,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,05-21,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 22 May,21h 20m,1 stop,In-flight meal not included,12898,43℃,33℃,0,西北风3级,0.0,晴多云
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 22 Mar,5h 35m,1 stop,No info,12242,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,05-18,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 19 May,17h 5m,2 stops,No info,13014,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,10:20,18:50,8h 30m,1 stop,No info,15411,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,19:45,18:50 10 Mar,23h 5m,1 stop,No info,16289,31℃,20℃,0,东南风2级,0.0,多云晴
IndiGo,05-15,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6442,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,14714,39℃,30℃,0,北风2级,0.0,晴
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,11:30,19:15,7h 45m,1 stop,No info,14323,41℃,32℃,0,西风3级,0.0,晴
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,10:00,21:00,11h,1 stop,No info,13727,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 19 May,23h 15m,1 stop,In-flight meal not included,12373,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,03-03,Delhi,Cochin,DEL → HYD → COK,07:10,16:10,9h,1 stop,In-flight meal not included,8552,33℃,20℃,0,西风2级,0.0,多云晴
Vistara,04-21,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6741,37℃,26℃,0,北风2级,0.0,多云晴
Multiple carriers,04-09,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,6481,36℃,24℃,0,西北风2级,0.0,晴
Multiple carriers,06-06,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7354,39℃,30℃,0,北风2级,0.0,晴
IndiGo,05-18,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,6347,40℃,29℃,0,西北风3级,0.0,多云晴
Air India,06-24,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 25 Jun,26h 20m,2 stops,No info,13381,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,10262,41℃,33℃,0,西风3级,0.11,晴雨
Air India,06-01,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,13013,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-27,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,12:35 28 Jun,17h 25m,2 stops,No info,15339,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,06-06,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6818,39℃,30℃,0,北风2级,0.0,晴
Air India,05-18,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 19 May,21h 15m,2 stops,No info,10441,40℃,29℃,0,西北风3级,0.0,多云晴
Jet Airways,04-03,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,5177,35℃,22℃,0,北风2级,0.0,晴多云
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 16 Jun,15h 10m,1 stop,No info,6795,40℃,32℃,0,西北风3级,0.0,多云
Multiple carriers,06-03,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,9736,38℃,29℃,0,西北风2级,0.0,晴多云
SpiceJet,04-24,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957,35℃,24℃,0,东风2级,0.0,多云晴
Multiple carriers,06-09,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 10 Jun,6h 30m,1 stop,No info,7408,41℃,33℃,0,西风3级,0.11,晴雨
Air Asia,03-03,Delhi,Cochin,DEL → BLR → COK,16:45,22:15,5h 30m,1 stop,No info,13774,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,03-21,Delhi,Cochin,DEL → UDR → BOM → COK,18:20,04:25 23 Mar,34h 5m,2 stops,No info,13082,25℃,16℃,0,东北风2级,0.0,多云晴
Air India,06-03,Delhi,Cochin,DEL → BOM → COK,03:50,19:15,15h 25m,1 stop,No info,8669,38℃,29℃,0,西北风2级,0.0,晴多云
IndiGo,06-24,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 25 Jun,9h 30m,1 stop,No info,6316,41℃,33℃,0,东南风2级,0.0,雨
Jet Airways,03-06,Delhi,Cochin,DEL → BOM → COK,22:20,04:25 07 Mar,6h 5m,1 stop,In-flight meal not included,12583,32℃,19℃,0,西风3级,0.0,晴
GoAir,03-03,Delhi,Cochin,DEL → BOM → COK,07:00,12:50,5h 50m,1 stop,No info,7378,33℃,20℃,0,西风2级,0.0,多云晴
SpiceJet,05-21,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,6297,43℃,33℃,0,西北风3级,0.0,晴多云
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,14:00,21:00,7h,1 stop,No info,13727,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,05-09,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,10197,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,04-01,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 02 Apr,13h 45m,1 stop,In-flight meal not included,5177,30℃,17℃,0,东南风2级,4.82,雨多云
Air India,03-06,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,07:40 07 Mar,25h 45m,2 stops,No info,14641,32℃,19℃,0,西风3级,0.0,晴
IndiGo,06-06,Delhi,Cochin,DEL → HYD → COK,08:35,22:30,13h 55m,1 stop,No info,6442,39℃,30℃,0,北风2级,0.0,晴
Air India,03-21,Delhi,Cochin,DEL → BLR → COK,17:45,23:00,5h 15m,1 stop,No info,5704,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 07 Jun,7h 30m,1 stop,No info,14714,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,04-01,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,5406,30℃,17℃,0,东南风2级,4.82,雨多云
Jet Airways,06-12,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,12:35 13 Jun,18h 10m,2 stops,No info,14237,41℃,34℃,0,西北风3级,0.0,晴
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 19 May,21h 20m,1 stop,In-flight meal not included,12373,40℃,29℃,0,西北风3级,0.0,多云晴
Air India,06-06,Delhi,Cochin,DEL → BOM → COK,13:00,19:15,6h 15m,1 stop,No info,8372,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,03-03,Delhi,Cochin,DEL → BOM → COK,13:55,04:25 04 Mar,14h 30m,1 stop,No info,17024,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,03-09,Delhi,Cochin,DEL → BOM → COK,06:50,19:45,12h 55m,1 stop,In-flight meal not included,14053,31℃,20℃,0,东南风2级,0.0,多云晴
Jet Airways,06-01,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 02 Jun,22h 55m,2 stops,In-flight meal not included,10368,37℃,26℃,0,西北风3级,3.07,晴雨
Air India,06-27,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25 28 Jun,20h 10m,2 stops,No info,8839,39℃,29℃,0,东风2级,4.83,多云雨
Air India,03-03,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 04 Mar,21h 15m,2 stops,No info,22096,33℃,20℃,0,西风2级,0.0,多云晴
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,9627,41℃,32℃,0,西风3级,0.0,晴
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,11:30,01:35 22 Mar,14h 5m,1 stop,No info,13542,25℃,16℃,0,东北风2级,0.0,多云晴
IndiGo,03-03,Delhi,Cochin,DEL → HYD → MAA → COK,04:55,21:20,16h 25m,2 stops,No info,8899,33℃,20℃,0,西风2级,0.0,多云晴
SpiceJet,04-21,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,5583,37℃,26℃,0,北风2级,0.0,多云晴
Air Asia,05-27,Delhi,Cochin,DEL → BLR → COK,16:45,06:35 28 May,13h 50m,1 stop,No info,6752,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,09:00,12:35 28 May,27h 35m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Air India,04-24,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,non-stop,No info,5201,35℃,24℃,0,东风2级,0.0,多云晴
Air India,06-15,Delhi,Cochin,DEL → BLR → COK,17:40,23:00,5h 20m,1 stop,No info,7384,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,06-06,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 07 Jun,10h 10m,1 stop,In-flight meal not included,10262,39℃,30℃,0,北风2级,0.0,晴
Air India,03-06,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,15284,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,06-24,Delhi,Cochin,DEL → BOM → COK,20:55,12:35 25 Jun,15h 40m,1 stop,In-flight meal not included,10262,41℃,33℃,0,东南风2级,0.0,雨
IndiGo,04-24,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5073,35℃,24℃,0,东风2级,0.0,多云晴
Jet Airways,03-03,Delhi,Cochin,DEL → BOM → COK,09:55,04:25 04 Mar,18h 30m,1 stop,No info,19828,33℃,20℃,0,西风2级,0.0,多云晴
Air India,03-09,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,19:15 10 Mar,38h 15m,2 stops,No info,10598,31℃,20℃,0,东南风2级,0.0,多云晴
Vistara,05-09,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216,38℃,27℃,0,西北风2级,0.0,晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,18:00,01:30 16 Jun,7h 30m,1 stop,No info,7408,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,04-18,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,5443,40℃,31℃,0,西风2级,0.0,多云
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,13:00,01:30 02 Jun,12h 30m,1 stop,No info,7723,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,03-06,Delhi,Cochin,DEL → BOM → COK,07:30,18:50,11h 20m,1 stop,No info,15411,32℃,19℃,0,西风3级,0.0,晴
SpiceJet,04-06,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957,34℃,22℃,0,西北风2级,0.0,晴
IndiGo,05-27,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6600,37℃,24℃,0,东南风3级,0.0,雨
Air India,06-01,Delhi,Cochin,DEL → CCU → BOM → COK,06:50,07:40 02 Jun,24h 50m,2 stops,No info,15481,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,14714,40℃,32℃,0,西北风3级,0.0,多云
GoAir,06-15,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,4959,40℃,32℃,0,西北风3级,0.0,多云
Air India,05-15,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,6094,41℃,32℃,0,西风3级,0.0,晴
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,No info,9794,40℃,29℃,0,西北风3级,0.0,多云晴
IndiGo,06-15,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7h 35m,1 stop,No info,6442,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,05-09,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 11 May,29h 20m,2 stops,No info,16704,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,06-01,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 02 Jun,26h 55m,2 stops,In-flight meal not included,10368,37℃,26℃,0,西北风3级,3.07,晴雨
Air India,04-06,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 07 Apr,12h 45m,1 stop,No info,5117,34℃,22℃,0,西北风2级,0.0,晴
Multiple carriers,05-18,Delhi,Cochin,DEL → BOM → COK,11:40,19:15,7h 35m,1 stop,No info,9211,40℃,29℃,0,西北风3级,0.0,多云晴
Multiple carriers,05-27,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,10786,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-01,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 02 Jun,13h 50m,2 stops,No info,13376,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 10 May,26h 10m,1 stop,In-flight meal not included,12373,38℃,27℃,0,西北风2级,0.0,晴
Air India,03-21,Delhi,Cochin,DEL → BOM → COK,23:00,19:15 22 Mar,20h 15m,1 stop,No info,6745,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,06-15,Delhi,Cochin,DEL → BOM → COK,22:50,19:00 16 Jun,20h 10m,1 stop,In-flight meal not included,10262,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,03-27,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 28 Mar,10h 55m,1 stop,In-flight meal not included,6540,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,05-09,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 10 May,21h 10m,1 stop,No info,15554,38℃,27℃,0,西北风2级,0.0,晴
Jet Airways,03-27,Delhi,Cochin,DEL → BOM → COK,23:05,19:45 28 Mar,20h 40m,1 stop,In-flight meal not included,7438,31℃,20℃,0,西北风2级,0.0,晴多云
Multiple carriers,05-01,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 02 May,6h 30m,1 stop,No info,9424,26℃,21℃,0,东风3级,0.2,雨阴
IndiGo,03-06,Delhi,Cochin,DEL → HYD → COK,14:20,22:20,8h,1 stop,No info,7451,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,19:45,18:50 22 Mar,23h 5m,1 stop,In-flight meal not included,5406,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 28 May,22h 5m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,05-21,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 22 May,8h 55m,2 stops,In-flight meal not included,13029,43℃,33℃,0,西北风3级,0.0,晴多云
Air India,03-27,Delhi,Cochin,DEL → HYD → BOM → COK,21:30,19:15 28 Mar,21h 45m,2 stops,No info,8665,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,03-06,Delhi,Cochin,DEL → BOM → COK,08:25,21:00,12h 35m,1 stop,No info,14871,32℃,19℃,0,西风3级,0.0,晴
Jet Airways,05-27,Delhi,Cochin,DEL → BOM → COK,19:15,12:35 28 May,17h 20m,1 stop,In-flight meal not included,12898,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,05-15,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,14533,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,04-09,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 10 Apr,19h 5m,1 stop,No info,11822,36℃,24℃,0,西北风2级,0.0,晴
Jet Airways,03-27,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 28 Mar,6h 35m,1 stop,In-flight meal not included,6017,31℃,20℃,0,西北风2级,0.0,晴多云
Jet Airways,06-09,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,No info,14714,41℃,33℃,0,西风3级,0.11,晴雨
Air India,03-03,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 04 Mar,26h 35m,2 stops,No info,14221,33℃,20℃,0,西风2级,0.0,多云晴
Jet Airways,06-03,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 04 Jun,8h 40m,1 stop,In-flight meal not included,10262,38℃,29℃,0,西北风2级,0.0,晴多云
Multiple carriers,05-21,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,7888,43℃,33℃,0,西北风3级,0.0,晴多云
Air India,03-21,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 22 Mar,23h 30m,2 stops,No info,8236,25℃,16℃,0,东北风2级,0.0,多云晴
Air India,06-06,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,19:15 07 Jun,29h 55m,2 stops,No info,12961,39℃,30℃,0,北风2级,0.0,晴
Jet Airways,06-15,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,19:00,13h 30m,2 stops,No info,13292,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,05-18,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,15554,40℃,29℃,0,西北风3级,0.0,多云晴
IndiGo,05-15,Delhi,Cochin,DEL → BLR → COK,17:05,22:15,5h 10m,1 stop,No info,6027,41℃,32℃,0,西风3级,0.0,晴
Jet Airways,06-01,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,04:25 02 Jun,13h 50m,2 stops,No info,13376,37℃,26℃,0,西北风3级,3.07,晴雨
GoAir,06-12,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,5842,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,06-01,Delhi,Cochin,DEL → BOM → COK,08:30,19:15,10h 45m,1 stop,No info,8937,37℃,26℃,0,西北风3级,3.07,晴雨
Multiple carriers,06-27,Delhi,Cochin,DEL → HYD → COK,14:55,22:30,7h 35m,1 stop,In-flight meal not included,6093,39℃,29℃,0,东风2级,4.83,多云雨
IndiGo,05-27,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,7514,37℃,24℃,0,东南风3级,0.0,雨
Multiple carriers,04-09,Delhi,Cochin,DEL → BOM → COK,17:00,01:30 10 Apr,8h 30m,1 stop,No info,6838,36℃,24℃,0,西北风2级,0.0,晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,12:50,01:30 16 Jun,12h 40m,1 stop,No info,6795,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,05-27,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 28 May,8h 25m,2 stops,No info,16263,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,05-01,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 03 May,29h 20m,2 stops,No info,16704,26℃,21℃,0,东风3级,0.2,雨阴
Multiple carriers,03-21,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,9100,25℃,16℃,0,东北风2级,0.0,多云晴
IndiGo,06-01,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6416,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,03-27,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 28 Mar,24h 35m,2 stops,No info,10976,31℃,20℃,0,西北风2级,0.0,晴多云
IndiGo,04-01,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5073,30℃,17℃,0,东南风2级,4.82,雨多云
Multiple carriers Premium economy,03-21,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,10161,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,03-21,Delhi,Cochin,DEL → UDR → BOM → COK,18:20,18:50 22 Mar,24h 30m,2 stops,No info,12604,25℃,16℃,0,东北风2级,0.0,多云晴
Multiple carriers,06-15,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,10877,40℃,32℃,0,西北风3级,0.0,多云
Jet Airways,04-06,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,5406,34℃,22℃,0,西北风2级,0.0,晴
IndiGo,05-15,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,8618,41℃,32℃,0,西风3级,0.0,晴
GoAir,06-01,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5h 10m,1 stop,No info,10651,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,03-21,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 22 Mar,10h 10m,1 stop,In-flight meal not included,5963,25℃,16℃,0,东北风2级,0.0,多云晴
Jet Airways,06-12,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 13 Jun,26h 55m,2 stops,In-flight meal not included,10368,41℃,34℃,0,西北风3级,0.0,晴
Multiple carriers,05-21,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7485,43℃,33℃,0,西北风3级,0.0,晴多云
Air India,05-27,Delhi,Cochin,DEL → BLR → COK,09:45,23:00,13h 15m,1 stop,No info,8907,37℃,24℃,0,东南风3级,0.0,雨
Jet Airways,06-01,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 02 Jun,15h 10m,2 stops,No info,13292,37℃,26℃,0,西北风3级,3.07,晴雨
Jet Airways,06-12,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,No info,14441,41℃,34℃,0,西北风3级,0.0,晴
IndiGo,03-06,Delhi,Cochin,DEL → BOM → COK,07:30,15:30,8h,1 stop,No info,14871,32℃,19℃,0,西风3级,0.0,晴
IndiGo,05-15,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 16 May,14h 55m,1 stop,No info,6979,41℃,32℃,0,西风3级,0.0,晴
IndiGo,06-01,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 02 Jun,16h 15m,1 stop,No info,7048,37℃,26℃,0,西北风3级,3.07,晴雨
IndiGo,05-27,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,5054,37℃,24℃,0,东南风3级,0.0,雨
Air India,06-01,Delhi,Cochin,DEL → BOM → COK,21:00,19:15 02 Jun,22h 15m,1 stop,No info,8582,37℃,26℃,0,西北风3级,3.07,晴雨
Air Asia,06-09,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,8759,41℃,33℃,0,西风3级,0.11,晴雨
